# This file contains the data of final feasible population (if found)
-1.000000e+01	1.100000e+02	6 4 7 3 0 5 1 2 	Rank: 1	CDD: 1.000000e+14
-1.700000e+01	2.100000e+02	1 2 4 7 5 0 6 3 	Rank: 1	CDD: 1.000000e+14
-1.300000e+01	1.600000e+02	7 6 4 3 5 0 1 2 	Rank: 1	CDD: 2.428571e-01
-1.700000e+01	2.100000e+02	1 3 6 5 2 0 4 7 	Rank: 1	CDD: 1.500000e-01
-1.200000e+01	1.400000e+02	4 1 0 6 3 5 2 7 	Rank: 1	CDD: 1.500000e-01
-1.000000e+01	1.100000e+02	3 4 7 6 0 2 1 5 	Rank: 1	CDD: 1.500000e-01
-1.500000e+01	1.800000e+02	2 6 1 3 7 5 4 0 	Rank: 1	CDD: 1.500000e-01
-1.200000e+01	1.400000e+02	1 6 4 0 5 2 7 3 	Rank: 1	CDD: 1.428571e-01
-1.500000e+01	1.800000e+02	6 5 2 1 0 4 7 3 	Rank: 1	CDD: 1.428571e-01
-1.700000e+01	2.100000e+02	0 2 1 7 5 4 6 3 	Rank: 1	CDD: 1.428571e-01
-1.500000e+01	1.800000e+02	2 4 6 1 5 7 3 0 	Rank: 1	CDD: 1.428571e-01
-1.000000e+01	1.100000e+02	6 4 7 3 0 5 1 2 	Rank: 1	CDD: 1.428571e-01
-1.500000e+01	1.800000e+02	3 6 5 2 7 4 1 0 	Rank: 1	CDD: 1.000000e-01
-1.200000e+01	1.400000e+02	3 1 4 5 7 6 2 0 	Rank: 1	CDD: 1.000000e-01
-1.300000e+01	1.600000e+02	7 6 1 0 5 3 4 2 	Rank: 1	CDD: 1.000000e-01
-1.200000e+01	1.400000e+02	4 3 7 1 6 5 2 0 	Rank: 1	CDD: 7.142857e-02
-1.300000e+01	1.600000e+02	7 6 4 3 0 5 1 2 	Rank: 1	CDD: 7.142857e-02
-1.000000e+01	1.100000e+02	6 0 3 4 5 2 1 7 	Rank: 1	CDD: 0.000000e+00
-1.200000e+01	1.400000e+02	3 1 0 4 2 5 7 6 	Rank: 1	CDD: 0.000000e+00
-1.000000e+01	1.100000e+02	6 1 4 0 5 2 7 3 	Rank: 1	CDD: 0.000000e+00
-1.700000e+01	2.100000e+02	2 4 1 6 3 7 5 0 	Rank: 1	CDD: 0.000000e+00
-1.700000e+01	2.100000e+02	1 6 0 5 2 7 3 4 	Rank: 1	CDD: 0.000000e+00
